"Subject"	"Stimuli"	"Trustworthy"	"Face_trust"	"RT"
14508	53	0.5	3.15	0.73426481747083
14536	7	0.5	3.88172043	3.34440200942481
14536	8	-0.5	3.430232558	6.00360296712824
14536	60	-0.5	3.266666667	8.77846999535905
14536	50	0.5	3.392857143	0.755650100014464
14536	21	0.5	3.731707317	3.38891221049562
14536	38	-0.5	3.390804598	4.1129920683743
14536	27	-0.5	3.540229885	3.4983479917355
14536	51	0.5	4.214285714	0.747997229660541
14536	2	0.5	3.215053763	4.50112462366451
14536	11	-0.5	3.112359551	1.9292592845195
14536	16	-0.5	3.359550562	7.2746488572011
14536	44	0.5	3.125	1.74915396650977
14536	24	-0.5	2.806451613	2.57830982670203
14536	6	0.5	3.56043956	1.24551921725651
14536	9	-0.5	4.010869565	7.68865239163642
14536	18	-0.5	3.209302326	1.46903030756584
14536	36	0.5	3.701149425	1.53860071258168
14536	63	-0.5	3	6.49568226616975
14536	61	0.5	3.592592593	0.514889924601448
14536	4	0.5	3.578313253	0.757242185736686
14536	14	-0.5	3.321428571	3.46044714798336
14536	31	-0.5	3.29787234	3.72691508810021
14536	28	0.5	3.068181818	0.692326537478948
14536	45	0.5	3.346153846	2.43067392005469
14536	34	-0.5	3.174418605	5.16187462879316
14536	26	-0.5	3.081395349	5.5088341059236
14536	20	0.5	3.80952381	3.69432450739259
14536	41	0.5	3.896551724	0.844484775370802
14536	10	-0.5	3.510869565	4.72064672647321
14536	39	0.5	3.75	1.23790077753802
14536	57	0.5	2.896551724	0.785249519460194
14536	23	-0.5	3.436170213	4.85754027556686
14536	25	0.5	3.387096774	1.45189742584625
14536	52	-0.5	3.4	13.2438019894289
14536	40	-0.5	3.563218391	2.77096577264092
14536	47	0.5	3.269230769	0.824096212432778
14536	46	-0.5	3.541666667	3.41253063167824
14536	3	0.5	4.054945055	1.10998071222275
14536	35	-0.5	3.090909091	8.25104367857057
14536	22	0.5	3.313953488	1.47304875973714
14536	55	-0.5	3.083333333	1.06342321273769
14536	32	0.5	3.488636364	0.812720529862418
14536	15	-0.5	3.494505495	1.83401091053747
14536	62	-0.5	2.825581395	1.62045192854566
14536	58	0.5	3.258064516	1.10388980078642
14536	29	-0.5	3.370786517	3.38412502822393
14536	59	-0.5	3.259259259	3.54858791365405
14536	19	0.5	3.315217391	0.777989290745609
14536	30	0.5	3.780487805	1.49737300889683
14536	54	-0.5	3.703703704	1.68965352850864
14536	37	-0.5	3.071428571	3.90294567309684
14536	48	0.5	3.130434783	0.900353774755786
14536	53	-0.5	3.15	3.36265289353105
14536	56	0.5	3.333333333	1.09387247290942
14536	33	0.5	3.739130435	1.96918524541252
14536	13	-0.5	4.163043478	1.9584422257285
14536	42	0.5	3.582417582	0.751984892896871
14536	12	-0.5	3.056818182	2.85433624029247
14536	1	0.5	3.302083333	0.848796881116868
14536	43	0.5	3	0.726059619290027
14603	38	0.5	3.390804598	3.278283298632
14603	51	-0.5	4.214285714	2.73135108095016
14603	44	-0.5	3.125	2.77765609227754
14603	17	0.5	3.95505618	4.52798161386545
14603	35	-0.5	3.090909091	3.88095262531124
14603	58	-0.5	3.258064516	3.90029488134064
14603	55	0.5	3.083333333	3.27739140424364
14603	11	0.5	3.112359551	2.10369315125104
14603	59	-0.5	3.259259259	5.00499911108523
14603	43	0.5	3	1.54304019450842
14603	47	-0.5	3.269230769	4.62022084152613
14603	60	-0.5	3.266666667	1.92273757944349
14603	45	0.5	3.346153846	0.957013603872383
14603	7	-0.5	3.88172043	0.99134491648374
14603	52	0.5	3.4	1.20083316310956
14603	41	0.5	3.896551724	0.882070638432651
14603	12	-0.5	3.056818182	3.22752576776929
14603	36	-0.5	3.701149425	5.56085987359211
14603	10	0.5	3.510869565	0.53093572434318
14603	42	-0.5	3.582417582	4.39629377160418
14603	48	0.5	3.130434783	0.879612135193383
14603	33	0.5	3.739130435	4.476920825668
14603	14	-0.5	3.321428571	1.96210673797395
14603	20	0.5	3.80952381	1.28145525116906
14603	28	0.5	3.068181818	0.742745412488148
14603	15	-0.5	3.494505495	3.0898843483792
14603	46	0.5	3.541666667	2.71440839824163
14603	27	-0.5	3.540229885	5.83051358086323
14603	40	-0.5	3.563218391	0.943654058864468
14603	54	0.5	3.703703704	0.670289422046608
14603	53	0.5	3.15	2.24366726843618
14603	25	-0.5	3.387096774	1.64877172502793
14603	62	0.5	2.825581395	1.69336280270727
14603	32	0.5	3.488636364	0.835656375008966
14603	57	-0.5	2.896551724	0.839035575462276
14603	56	-0.5	3.333333333	0.527358876915059
14603	63	0.5	3	1.1069505190635
14603	4	0.5	3.578313253	6.45822415020893
14603	5	-0.5	3.776595745	4.59341037702916
14603	49	-0.5	3.285714286	1.28651858924422
14603	19	0.5	3.315217391	0.5120870891501
14603	31	0.5	3.29787234	0.716426251358371
14603	29	-0.5	3.370786517	4.75587486595941
14603	18	0.5	3.209302326	1.59886172558026
14603	1	-0.5	3.302083333	1.10424338453731
14603	50	-0.5	3.392857143	1.67477637254569
14603	22	0.5	3.313953488	0.884410619701157
14603	37	-0.5	3.071428571	1.29859524978519
14603	8	0.5	3.430232558	0.562312926476352
14603	24	-0.5	2.806451613	1.48456185108807
14603	3	-0.5	4.054945055	0.750046763207592
14603	13	0.5	4.163043478	0.512414183305737
14603	9	0.5	4.010869565	0.927892623066782
14603	21	-0.5	3.731707317	5.80699094233887
14603	61	-0.5	3.592592593	0.802193119965068
14603	39	0.5	3.75	0.94571561281964
14603	2	0.5	3.215053763	0.424109024322661
14603	6	-0.5	3.56043956	1.00541956612324
14603	23	0.5	3.436170213	2.02884884376499
14603	64	-0.5	2.827586207	3.32295515664964
14674	18	-0.5	3.209302326	2.4594809069531
14674	56	0.5	3.333333333	2.08087033731499
14674	51	-0.5	4.214285714	1.78020649041719
14674	47	-0.5	3.269230769	2.40947521267299
14674	8	0.5	3.430232558	2.93289028318031
14674	7	-0.5	3.88172043	1.77017462894582
14674	22	0.5	3.313953488	2.08569358956811
14674	3	-0.5	4.054945055	2.20890849957141
14674	27	0.5	3.540229885	1.87136724916127
14674	40	-0.5	3.563218391	1.80184838918285
14674	54	-0.5	3.703703704	1.50723570603441
14674	58	0.5	3.258064516	1.83977360609424
14674	23	0.5	3.436170213	1.43504086637768
14674	64	-0.5	2.827586207	1.35139589270329
14674	10	0.5	3.510869565	0.71189965092708
14674	35	-0.5	3.090909091	1.20849930609256
14674	5	0.5	3.776595745	1.22377619367762
14674	34	-0.5	3.174418605	2.23610231955536
14674	38	-0.5	3.390804598	1.74141388927455
14674	36	0.5	3.701149425	0.998659858250903
14674	21	0.5	3.731707317	2.00518079995163
14674	9	-0.5	4.010869565	0.736731007596973
14674	24	0.5	2.806451613	1.22713912843392
14674	39	0.5	3.75	1.02648998071891
14674	53	-0.5	3.15	1.83970640036932
14674	45	-0.5	3.346153846	1.82701709872708
14674	41	0.5	3.896551724	0.738246281503962
14674	14	-0.5	3.321428571	2.1595748625441
14674	29	-0.5	3.370786517	1.6810783771034
14674	4	0.5	3.578313253	1.266625636963
14674	25	-0.5	3.387096774	1.88989119955659
14674	63	-0.5	3	2.25138748370955
14674	46	0.5	3.541666667	0.570950043962512
14674	26	0.5	3.081395349	1.14630289057459
14674	12	-0.5	3.056818182	1.32359953863124
14674	42	0.5	3.582417582	0.954871190129779
14674	31	-0.5	3.29787234	1.41913495969129
14674	43	-0.5	3	1.22349214189671
14674	33	0.5	3.739130435	1.7260588708923
14674	50	-0.5	3.392857143	1.60334353447615
14674	13	0.5	4.163043478	0.862701021262183
14674	28	0.5	3.068181818	1.49693667697647
14674	1	-0.5	3.302083333	2.93229437034461
14674	44	-0.5	3.125	1.65985924538836
14674	16	0.5	3.359550562	1.21908967031413
14674	30	0.5	3.780487805	1.00638123324825
14674	37	-0.5	3.071428571	1.86166214655896
14674	55	0.5	3.083333333	1.15125956109114
14674	59	0.5	3.259259259	0.83349533333967
14674	19	-0.5	3.315217391	1.53683204792833
14674	11	0.5	3.112359551	0.99340655557171
14674	52	-0.5	3.4	1.97782442819152
14674	57	0.5	2.896551724	0.83621335798307
14674	2	0.5	3.215053763	1.24163470808344
14674	15	-0.5	3.494505495	1.19093411323047
14674	32	0.5	3.488636364	2.25026187058393
14674	62	-0.5	2.825581395	1.19579742406495
14674	6	0.5	3.56043956	1.09128888000123
14674	17	0.5	3.95505618	1.19854822391426
14674	49	-0.5	3.285714286	1.19592984914198
14688	2	0.5	3.215053763	1.43808842448743
14688	37	-0.5	3.071428571	1.35537346311912
14688	22	-0.5	3.313953488	0.947742906461826
14688	15	0.5	3.494505495	0.945147697484572
14688	6	-0.5	3.56043956	0.732432597069419
14688	14	-0.5	3.321428571	0.833874512260536
14688	16	0.5	3.359550562	0.566086289788018
14688	42	-0.5	3.582417582	2.50621539142003
14688	60	-0.5	3.266666667	4.32650536356459
14688	29	0.5	3.370786517	0.671839648595324
14688	10	-0.5	3.510869565	1.29921643824355
14688	51	0.5	4.214285714	2.67966765169194
14688	17	0.5	3.95505618	0.825996518533429
14688	52	-0.5	3.4	1.03428926896504
14688	41	0.5	3.896551724	0.601749142379049
14688	8	-0.5	3.430232558	0.472970297619668
14688	27	0.5	3.540229885	0.666596591499456
14688	26	0.5	3.081395349	0.893953980810238
14688	58	-0.5	3.258064516	0.580327660445164
14688	24	0.5	2.806451613	0.73767234352772
14688	9	-0.5	4.010869565	0.667053790580667
14688	39	-0.5	3.75	0.779562174771399
14688	46	0.5	3.541666667	0.633171730066351
14688	31	0.5	3.29787234	0.763568483522704
14688	63	-0.5	3	2.22584144825851
14688	36	0.5	3.701149425	0.738438425116328
14688	25	-0.5	3.387096774	1.72578616060673
14688	18	-0.5	3.209302326	0.845127039104682
14688	1	0.5	3.302083333	0.789797342617021
14688	32	-0.5	3.488636364	1.29727640448846
14688	49	0.5	3.285714286	0.869666810789568
14688	61	-0.5	3.592592593	4.57690313669718
14688	53	0.5	3.15	0.76131625662174
14688	4	-0.5	3.578313253	1.64458515390834
14688	11	0.5	3.112359551	0.775118967769686
14688	50	0.5	3.392857143	0.910577355370151
14688	62	-0.5	2.825581395	1.67087128703679
14688	55	0.5	3.083333333	1.05440040045505
14688	7	-0.5	3.88172043	0.803970845198819
14688	54	0.5	3.703703704	0.946297150931059
14688	57	0.5	2.896551724	0.711692444396249
14688	34	-0.5	3.174418605	2.25302178465881
14688	56	-0.5	3.333333333	0.745299390908713
14688	19	0.5	3.315217391	0.708889327364432
14688	48	-0.5	3.130434783	2.20105536512028
14688	59	0.5	3.259259259	2.0536690805634
14688	40	-0.5	3.563218391	1.61993381372895
14688	12	-0.5	3.056818182	0.958378661482584
14688	3	0.5	4.054945055	2.6118843289637
14688	64	0.5	2.827586207	0.991229127256247
14688	45	-0.5	3.346153846	2.73443023592245
14688	28	0.5	3.068181818	1.61977986907095
14688	44	-0.5	3.125	0.565095084828499
14688	5	-0.5	3.776595745	0.659718741454526
14688	20	0.5	3.80952381	0.542255325657607
14688	43	0.5	3	0.689703519141858
14688	23	-0.5	3.436170213	0.419042656244073
14688	30	-0.5	3.780487805	0.989565531757762
14688	47	0.5	3.269230769	0.577092174115478
14688	21	0.5	3.731707317	0.632481462083433
14702	16	-0.5	3.359550562	14.3485741111581
14702	55	0.5	3.083333333	3.55162078795911
14702	40	0.5	3.563218391	11.4569045173121
14702	53	-0.5	3.15	1.62291506444308
14702	45	-0.5	3.346153846	7.43506601640911
14702	17	0.5	3.95505618	1.23145354617373
14702	13	0.5	4.163043478	30.7628987825701
14702	5	-0.5	3.776595745	6.17339234712563
14702	49	0.5	3.285714286	11.8012780508907
14702	20	0.5	3.80952381	1.3554195826764
14702	1	-0.5	3.302083333	14.267381594731
14702	37	-0.5	3.071428571	1.16943377949065
14702	41	0.5	3.896551724	0.870048272870918
14702	6	-0.5	3.56043956	23.8658566341037
14702	14	0.5	3.321428571	1.00318552628232
14702	44	-0.5	3.125	0.669862345668662
14702	10	-0.5	3.510869565	2.503323415669
14702	28	0.5	3.068181818	1.0098691060557
14702	23	-0.5	3.436170213	0.826245134558121
14702	12	-0.5	3.056818182	0.897738713349099
14702	25	0.5	3.387096774	3.35533582273638
14702	60	-0.5	3.266666667	32.706762406815
14702	26	0.5	3.081395349	1.02802018316652
14702	34	-0.5	3.174418605	2.31161280262313
14702	33	0.5	3.739130435	0.958842417756387
14702	52	-0.5	3.4	2.92702754510174
14702	50	-0.5	3.392857143	1.03135005464355
14702	59	0.5	3.259259259	1.12285497579069
14702	36	-0.5	3.701149425	1.33620876022906
14702	64	0.5	2.827586207	0.806532745667937
14702	24	0.5	2.806451613	7.13291179680891
14702	46	-0.5	3.541666667	0.976033069619007
14702	42	0.5	3.582417582	3.24662005464779
14702	22	-0.5	3.313953488	1.51107799705642
14702	58	0.5	3.258064516	1.07751667997945
14702	19	-0.5	3.315217391	4.78367654493195
14702	56	0.5	3.333333333	0.829087675469054
14702	27	0.5	3.540229885	0.827326068178081
14702	2	-0.5	3.215053763	0.672948551862646
14702	7	0.5	3.88172043	1.5935547222216
14702	31	-0.5	3.29787234	0.738917616301478
14702	8	0.5	3.430232558	0.930358078712743
14702	47	0.5	3.269230769	0.797969367700716
14702	51	-0.5	4.214285714	13.285207895151
14702	43	0.5	3	0.749131031996512
14702	57	0.5	2.896551724	0.739757202114561
14702	29	-0.5	3.370786517	0.650314828122646
14702	4	0.5	3.578313253	1.20499136411672
14702	3	-0.5	4.054945055	0.914294709848036
14702	48	-0.5	3.130434783	2.389693951769
14702	35	0.5	3.090909091	0.859016459657141
14702	62	-0.5	2.825581395	0.776775454167364
14702	18	0.5	3.209302326	1.36830702620136
14702	32	-0.5	3.488636364	0.833753402130242
14702	61	0.5	3.592592593	3.5040156766845
14702	30	-0.5	3.780487805	2.23016701997039
14702	9	0.5	4.010869565	1.089479453487
14702	21	-0.5	3.731707317	0.812925317582994
14702	11	-0.5	3.112359551	0.911455810673942
14702	54	0.5	3.703703704	1.04098443422481
14832	60	0.5	3.266666667	3.63899348665291
14832	61	-0.5	3.592592593	2.16613277114448
14832	26	0.5	3.081395349	1.67544691955118
14832	9	0.5	4.010869565	3.66298965160604
14832	43	-0.5	3	1.79837354986012
14832	21	0.5	3.731707317	4.60560901500139
14832	11	-0.5	3.112359551	3.5767184031065
14832	41	-0.5	3.896551724	3.34200047275954
14832	5	0.5	3.776595745	5.67825765104863
14832	8	0.5	3.430232558	3.68837529125085
14832	4	-0.5	3.578313253	1.6056129877652
14832	3	0.5	4.054945055	0.84995659753622
14832	42	-0.5	3.582417582	0.82847188242522
14832	36	0.5	3.701149425	3.27072376501746
14832	44	-0.5	3.125	1.1829676954585
14832	18	0.5	3.209302326	2.70021082141466
14832	17	0.5	3.95505618	2.51242813433055
14832	49	-0.5	3.285714286	1.75305058720915
14832	22	0.5	3.313953488	2.67527609063836
14832	37	-0.5	3.071428571	1.0774368115126
14832	25	0.5	3.387096774	1.39919538258619
14832	32	-0.5	3.488636364	1.04656544501995
14832	12	-0.5	3.056818182	1.51591754657784
14832	34	0.5	3.174418605	1.35019330814248
14832	56	-0.5	3.333333333	2.12143022201781
14832	53	0.5	3.15	1.18774924964237
14832	33	0.5	3.739130435	2.9211329929567
14832	46	-0.5	3.541666667	1.11832881651935
14832	2	-0.5	3.215053763	1.17591537479893
14832	57	0.5	2.896551724	7.82116993967429
14832	16	-0.5	3.359550562	1.90105397465231
14832	28	0.5	3.068181818	5.6766284861842
14832	19	-0.5	3.315217391	2.38585582967062
14832	35	-0.5	3.090909091	1.23731446357851
14832	29	0.5	3.370786517	1.21889241949975
14832	51	-0.5	4.214285714	1.09441740389229
14832	45	0.5	3.346153846	0.905705420773302
14832	39	-0.5	3.75	0.881308999705652
14832	58	0.5	3.258064516	1.57962083927487
14832	14	-0.5	3.321428571	1.68388904595849
14832	6	0.5	3.56043956	2.00938731350107
14832	23	-0.5	3.436170213	2.01664092094143
14832	50	-0.5	3.392857143	5.64979543569279
14832	64	0.5	2.827586207	0.905006545133801
14832	24	-0.5	2.806451613	1.49558427129159
14832	63	0.5	3	2.26984909450766
14832	10	0.5	3.510869565	4.00620612163402
14832	48	-0.5	3.130434783	4.0376042106036
14832	30	0.5	3.780487805	1.29907540507338
14832	13	-0.5	4.163043478	0.743363329918793
14832	20	0.5	3.80952381	3.53552612325075
14832	31	-0.5	3.29787234	2.96786893581884
14832	62	0.5	2.825581395	5.39220629511328
14832	7	-0.5	3.88172043	1.05360882695459
14832	47	0.5	3.269230769	1.94497422006316
14832	27	-0.5	3.540229885	1.25845785193815
14832	1	-0.5	3.302083333	1.91080347193201
14832	38	0.5	3.390804598	1.93429211611146
14832	59	0.5	3.259259259	2.4555334993529
14832	15	-0.5	3.494505495	4.30802273481095
14898	9	-0.5	4.010869565	1.66769473006207
14898	51	0.5	4.214285714	1.40281059907284
14898	3	-0.5	4.054945055	1.61817685824462
14898	12	0.5	3.056818182	1.68654119790881
14898	11	-0.5	3.112359551	2.21176362310871
14898	56	-0.5	3.333333333	1.26710192725477
14898	47	0.5	3.269230769	2.05156616342902
14898	6	-0.5	3.56043956	2.01683062048687
14898	43	0.5	3	1.12312394432047
14898	24	0.5	2.806451613	1.59757674555112
14898	36	-0.5	3.701149425	0.745060693923733
14898	19	-0.5	3.315217391	0.987538428227708
14898	39	0.5	3.75	0.56801970226843
14898	55	-0.5	3.083333333	1.31939212717225
14898	31	0.5	3.29787234	0.794986436316321
14898	10	-0.5	3.510869565	0.379381877435662
14898	22	0.5	3.313953488	1.08873767366822
14898	42	-0.5	3.582417582	0.523991861127797
14898	8	0.5	3.430232558	2.11551278800107
14898	54	0.5	3.703703704	1.1898475318867
14898	21	-0.5	3.731707317	0.633278332603368
14898	4	0.5	3.578313253	0.868801079002878
14898	34	-0.5	3.174418605	0.850085381349345
14898	60	-0.5	3.266666667	0.549531776494405
14898	16	0.5	3.359550562	0.542061653344717
14898	27	0.5	3.540229885	0.922426459148483
14898	23	-0.5	3.436170213	0.714836226057741
14898	15	0.5	3.494505495	0.990193228686621
14898	13	-0.5	4.163043478	0.564546181080004
14898	61	0.5	3.592592593	0.913813172763184
14898	46	-0.5	3.541666667	1.16113701869108
14898	41	-0.5	3.896551724	0.670543864956926
14898	2	0.5	3.215053763	1.53301434234527
14898	57	0.5	2.896551724	0.480373545884504
14898	62	-0.5	2.825581395	0.950972102578817
14898	64	-0.5	2.827586207	0.597393336214736
14898	53	0.5	3.15	0.411024953602464
14898	40	0.5	3.563218391	0.961246335951728
14898	33	-0.5	3.739130435	0.831631555145577
14898	49	0.5	3.285714286	0.417963057254383
14898	29	-0.5	3.370786517	0.467651426917655
14898	18	0.5	3.209302326	0.592049635730291
14898	17	-0.5	3.95505618	0.482311924321039
14898	37	0.5	3.071428571	0.580733213575513
14898	48	-0.5	3.130434783	1.069218153154
14898	35	-0.5	3.090909091	1.19262019105008
14898	1	0.5	3.302083333	1.13410963375645
14898	38	-0.5	3.390804598	1.31041831232869
14898	20	-0.5	3.80952381	0.698060893222646
14898	30	0.5	3.780487805	0.529412368410703
14898	50	-0.5	3.392857143	0.571690868531732
14898	14	0.5	3.321428571	0.638120802525009
14898	28	0.5	3.068181818	0.783452505258538
14898	59	-0.5	3.259259259	1.24780984755853
14898	45	0.5	3.346153846	0.747278490189274
14898	52	0.5	3.4	0.778649431926169
14898	5	-0.5	3.776595745	0.713037887602695
14898	26	0.5	3.081395349	0.52137711938849
14898	32	0.5	3.488636364	0.61776435277352
14898	7	-0.5	3.88172043	0.575023356550446
14936	42	0.5	3.582417582	6.08626127110256
14936	38	-0.5	3.390804598	2.92562991714112
14936	17	0.5	3.95505618	0.937881635036319
14936	7	0.5	3.88172043	2.11130930861691
14936	31	-0.5	3.29787234	3.21564142495663
14936	1	-0.5	3.302083333	1.21500743571778
14936	34	0.5	3.174418605	1.97415707571781
14936	30	0.5	3.780487805	1.86780811214885
14936	47	-0.5	3.269230769	0.687416488884992
14936	51	0.5	4.214285714	1.06265071728558
14936	15	0.5	3.494505495	0.677893407702868
14936	33	-0.5	3.739130435	1.49626724351401
14936	60	0.5	3.266666667	1.14076282644601
14936	61	-0.5	3.592592593	1.74723527721471
14936	2	-0.5	3.215053763	2.79861753928708
14936	35	0.5	3.090909091	1.36209624982985
14936	13	-0.5	4.163043478	2.09756812984233
14936	23	0.5	3.436170213	1.78064766884017
14936	36	-0.5	3.701149425	0.825131201010663
14936	52	-0.5	3.4	1.79429217667166
14936	16	0.5	3.359550562	1.22781302515068
14936	10	-0.5	3.510869565	0.791512555966619
14936	26	-0.5	3.081395349	1.32686995374206
14936	50	0.5	3.392857143	1.75415089142552
14936	56	0.5	3.333333333	1.84228003056342
14936	6	-0.5	3.56043956	0.859921815719645
14936	20	0.5	3.80952381	0.809294381564541
14936	57	0.5	2.896551724	1.3858905446541
14936	39	-0.5	3.75	0.654122287418431
14936	25	-0.5	3.387096774	1.44045632658344
14936	3	0.5	4.054945055	0.630713683176509
14936	53	-0.5	3.15	1.45702281301783
14936	43	-0.5	3	0.709491894869643
14936	5	0.5	3.776595745	0.874094040964337
14936	29	0.5	3.370786517	0.949603318063964
14936	64	-0.5	2.827586207	0.969836679074433
14936	59	-0.5	3.259259259	2.43718507453559
14936	8	0.5	3.430232558	2.68860997776574
14936	44	-0.5	3.125	1.3230891928506
14936	46	-0.5	3.541666667	1.63543036447481
14936	28	0.5	3.068181818	1.91596547125664
14936	21	-0.5	3.731707317	3.60647708567558
14936	55	0.5	3.083333333	1.18859474878082
14936	45	-0.5	3.346153846	0.753213977824998
14936	58	0.5	3.258064516	1.29743762406542
14936	12	-0.5	3.056818182	0.798357984424001
14936	37	-0.5	3.071428571	0.897467552331364
14936	19	0.5	3.315217391	0.710905872958392
14936	22	-0.5	3.313953488	0.639271379177444
14936	49	0.5	3.285714286	1.10169717098506
14936	11	0.5	3.112359551	0.795075145106239
14936	40	-0.5	3.563218391	0.791452964289419
14936	24	0.5	2.806451613	1.34410154951547
14936	63	0.5	3	1.95877911218849
14936	62	-0.5	2.825581395	0.80302335066699
14936	48	0.5	3.130434783	0.926482409198798
14936	4	-0.5	3.578313253	0.996080191858709
14936	14	0.5	3.321428571	1.27651200639957
14936	32	-0.5	3.488636364	1.43093523179232
14936	54	0.5	3.703703704	0.853240926504441
15534	38	-0.5	3.390804598	4.89621118621108
15534	56	0.5	3.333333333	2.71147522856518
15534	16	0.5	3.359550562	3.64064304291605
15534	31	-0.5	3.29787234	1.19783710126831
15534	20	-0.5	3.80952381	1.17414857298718
15534	51	0.5	4.214285714	0.942843682794773
15534	53	-0.5	3.15	0.688999382899055
15534	8	0.5	3.430232558	0.852581097115035
15534	5	0.5	3.776595745	1.85997869280618
15534	47	-0.5	3.269230769	1.91629642823136
15534	35	-0.5	3.090909091	1.79773592851234
15534	30	0.5	3.780487805	0.649307284438692
15534	50	-0.5	3.392857143	1.04062834373326
15534	10	-0.5	3.510869565	1.2971592173144
15534	15	0.5	3.494505495	0.962599517442868
15534	55	-0.5	3.083333333	1.87606138696719
15534	3	0.5	4.054945055	0.663635346370938
15534	41	-0.5	3.896551724	1.26795319833036
15534	46	0.5	3.541666667	0.50553437490089
15534	6	-0.5	3.56043956	0.747840478106809
15534	62	-0.5	2.825581395	0.793480448761329
15534	61	0.5	3.592592593	0.654000429056396
15534	26	-0.5	3.081395349	0.841370321420982
15534	39	0.5	3.75	0.642858845463707
15534	27	-0.5	3.540229885	0.85625357547724
15534	37	0.5	3.071428571	0.64975024630985
15534	64	0.5	2.827586207	0.523172732619059
15534	45	-0.5	3.346153846	0.401604197346387
15534	24	0.5	2.806451613	1.10617378936877
15534	29	-0.5	3.370786517	0.822355073998551
15534	32	0.5	3.488636364	0.40514491275826
15534	11	0.5	3.112359551	0.687027904610659
15534	57	-0.5	2.896551724	1.08868275454734
15534	48	0.5	3.130434783	0.608308481561835
15534	21	0.5	3.731707317	0.815708328476831
15534	59	-0.5	3.259259259	0.598971851724855
15534	7	0.5	3.88172043	0.406637012278225
15534	44	0.5	3.125	0.630014275422582
15534	25	-0.5	3.387096774	0.722300647292286
15534	1	0.5	3.302083333	0.73596360429292
15534	12	-0.5	3.056818182	0.808379593825521
15534	13	-0.5	4.163043478	0.486850190161931
15534	17	0.5	3.95505618	0.701481108239022
15534	34	-0.5	3.174418605	0.885867794751903
15534	52	0.5	3.4	0.750435016367192
15534	28	-0.5	3.068181818	0.711764908415716
15534	18	0.5	3.209302326	0.800306630259001
15534	42	-0.5	3.582417582	1.20957559087947
15534	40	0.5	3.563218391	0.812169599439585
15534	2	0.5	3.215053763	0.433589487567588
15534	60	-0.5	3.266666667	0.690224976957325
15534	33	0.5	3.739130435	0.604777035901861
15534	43	-0.5	3	1.02011338234661
15534	22	0.5	3.313953488	0.76865736866057
15534	63	-0.5	3	0.83601140974497
15534	36	0.5	3.701149425	0.486573752819822
15534	14	-0.5	3.321428571	0.75991168571818
15534	58	-0.5	3.258064516	0.708462227070413
15534	49	0.5	3.285714286	1.55003052397842
15534	19	-0.5	3.315217391	0.763378574152739
15694	5	-0.5	3.776595745	7.12291247041867
15694	26	0.5	3.081395349	4.25234261506921
15694	40	-0.5	3.563218391	3.71433769147006
15694	19	0.5	3.315217391	4.55874646919438
15694	45	0.5	3.346153846	2.96389207814718
15694	37	-0.5	3.071428571	4.48525900529603
15694	47	0.5	3.269230769	9.95034755190682
15694	35	-0.5	3.090909091	6.09832891692713
15694	9	-0.5	4.010869565	1.66041483753361
15694	14	0.5	3.321428571	3.27771675148506
15694	48	0.5	3.130434783	3.13292883826762
15694	41	-0.5	3.896551724	1.13816793994192
15694	28	-0.5	3.068181818	1.79448386323566
15694	1	0.5	3.302083333	1.70595512879117
15694	6	-0.5	3.56043956	1.08147142446614
15694	38	-0.5	3.390804598	3.10484857754636
15694	7	0.5	3.88172043	5.59983890383228
15694	34	0.5	3.174418605	2.42501910244209
15694	23	-0.5	3.436170213	2.54160591626169
15694	54	0.5	3.703703704	2.0040535583521
15694	4	-0.5	3.578313253	1.52422136851601
15694	59	-0.5	3.259259259	1.56059083162108
15694	55	0.5	3.083333333	5.83801558388586
15694	31	0.5	3.29787234	1.89436514337103
15694	61	-0.5	3.592592593	2.7378287308693
15694	24	-0.5	2.806451613	1.82503221261322
15694	56	0.5	3.333333333	1.05946123826288
15694	32	-0.5	3.488636364	5.61351386963179
15694	13	0.5	4.163043478	1.92470624613452
15694	20	0.5	3.80952381	1.34590585309525
15694	42	-0.5	3.582417582	5.76332767874555
15694	11	0.5	3.112359551	2.77227735555971
15694	21	0.5	3.731707317	2.73273298028471
15694	53	-0.5	3.15	3.6819151838281
15694	30	0.5	3.780487805	1.30739903514404
15694	22	-0.5	3.313953488	1.75370130532247
15694	58	-0.5	3.258064516	2.36806501849424
15694	17	0.5	3.95505618	1.58048021622562
15694	52	0.5	3.4	1.51780764865907
15694	33	-0.5	3.739130435	2.21339051485847
15694	57	-0.5	2.896551724	8.03641051514933
15694	3	0.5	4.054945055	0.905747815964787
15694	51	-0.5	4.214285714	3.18506526613055
15694	64	0.5	2.827586207	1.1492486813695
15694	10	0.5	3.510869565	0.9918452099555
15694	12	-0.5	3.056818182	1.06211902709401
15694	62	0.5	2.825581395	1.19140548958603
15694	39	-0.5	3.75	0.97697642420826
15694	29	-0.5	3.370786517	6.56817883859731
15694	25	0.5	3.387096774	1.01349850822044
15694	27	-0.5	3.540229885	2.21302303284574
15694	18	0.5	3.209302326	1.60733752328997
15694	43	-0.5	3	5.29268287030573
15694	50	0.5	3.392857143	1.41110345247762
15694	46	0.5	3.541666667	1.90141748737733
15694	2	-0.5	3.215053763	4.26887632608123
15694	49	0.5	3.285714286	2.46219106681019
15694	60	0.5	3.266666667	1.0474740412028
15694	44	-0.5	3.125	3.85379082526561
