"Subject"	"Stimuli"	"Trustworthy"	"Face_trust"	"RT"	"Trust"
15534	46	0.5	3.541666667	0.50553437490089	1
15534	6	-0.5	3.56043956	0.747840478106809	0
15534	62	-0.5	2.825581395	0.793480448761329	0
15534	61	0.5	3.592592593	0.654000429056396	1
15534	26	-0.5	3.081395349	0.841370321420982	0
15534	39	0.5	3.75	0.642858845463707	1
15534	27	-0.5	3.540229885	0.85625357547724	0
15534	37	0.5	3.071428571	0.64975024630985	1
15534	64	0.5	2.827586207	0.523172732619059	1
15534	45	-0.5	3.346153846	0.401604197346387	0
15534	24	0.5	2.806451613	1.10617378936877	1
15534	29	-0.5	3.370786517	0.822355073998551	0
15534	32	0.5	3.488636364	0.40514491275826	1
15534	11	0.5	3.112359551	0.687027904610659	1
15534	57	-0.5	2.896551724	1.08868275454734	0
15534	48	0.5	3.130434783	0.608308481561835	1
15534	21	0.5	3.731707317	0.815708328476831	1
15534	59	-0.5	3.259259259	0.598971851724855	0
15534	7	0.5	3.88172043	0.406637012278225	1
15534	44	0.5	3.125	0.630014275422582	1
15534	25	-0.5	3.387096774	0.722300647292286	0
15534	1	0.5	3.302083333	0.73596360429292	1
15534	12	-0.5	3.056818182	0.808379593825521	0
15534	13	-0.5	4.163043478	0.486850190161931	0
15534	17	0.5	3.95505618	0.701481108239022	1
15534	34	-0.5	3.174418605	0.885867794751903	0
15534	52	0.5	3.4	0.750435016367192	1
15534	28	-0.5	3.068181818	0.711764908415716	0
15534	18	0.5	3.209302326	0.800306630259001	1
15534	42	-0.5	3.582417582	1.20957559087947	0
15534	40	0.5	3.563218391	0.812169599439585	1
15534	2	0.5	3.215053763	0.433589487567588	0
15534	60	-0.5	3.266666667	0.690224976957325	0
15534	33	0.5	3.739130435	0.604777035901861	1
15534	43	-0.5	3	1.02011338234661	0
15534	22	0.5	3.313953488	0.76865736866057	1
15534	63	-0.5	3	0.83601140974497	0
15534	36	0.5	3.701149425	0.486573752819822	1
15534	14	-0.5	3.321428571	0.75991168571818	0
15534	58	-0.5	3.258064516	0.708462227070413	0
15534	49	0.5	3.285714286	1.55003052397842	1
15534	19	-0.5	3.315217391	0.763378574152739	0
15694	5	-0.5	3.776595745	7.12291247041867	0
15694	26	0.5	3.081395349	4.25234261506921	1
15694	40	-0.5	3.563218391	3.71433769147006	0
15694	19	0.5	3.315217391	4.55874646919438	1
15694	45	0.5	3.346153846	2.96389207814718	0
15694	37	-0.5	3.071428571	4.48525900529603	1
15694	47	0.5	3.269230769	9.95034755190682	0
15694	35	-0.5	3.090909091	6.09832891692713	1
15694	9	-0.5	4.010869565	1.66041483753361	1
15694	14	0.5	3.321428571	3.27771675148506	1
15694	48	0.5	3.130434783	3.13292883826762	1
15694	41	-0.5	3.896551724	1.13816793994192	1
15694	28	-0.5	3.068181818	1.79448386323566	0
15694	1	0.5	3.302083333	1.70595512879117	0
15694	6	-0.5	3.56043956	1.08147142446614	1
15694	38	-0.5	3.390804598	3.10484857754636	1
15694	7	0.5	3.88172043	5.59983890383228	1
15694	34	0.5	3.174418605	2.42501910244209	0
15694	23	-0.5	3.436170213	2.54160591626169	0
15694	54	0.5	3.703703704	2.0040535583521	1
15694	4	-0.5	3.578313253	1.52422136851601	1
15694	59	-0.5	3.259259259	1.56059083162108	0
15694	55	0.5	3.083333333	5.83801558388586	0
15694	31	0.5	3.29787234	1.89436514337103	0
15694	61	-0.5	3.592592593	2.7378287308693	1
15694	24	-0.5	2.806451613	1.82503221261322	1
15694	56	0.5	3.333333333	1.05946123826288	1
15694	32	-0.5	3.488636364	5.61351386963179	1
15694	13	0.5	4.163043478	1.92470624613452	1
15694	20	0.5	3.80952381	1.34590585309525	1
15694	42	-0.5	3.582417582	5.76332767874555	1
15694	11	0.5	3.112359551	2.77227735555971	0
15694	21	0.5	3.731707317	2.73273298028471	1
15694	53	-0.5	3.15	3.6819151838281	0
15694	30	0.5	3.780487805	1.30739903514404	1
15694	22	-0.5	3.313953488	1.75370130532247	1
15694	58	-0.5	3.258064516	2.36806501849424	0
15694	17	0.5	3.95505618	1.58048021622562	1
15694	52	0.5	3.4	1.51780764865907	0
15694	33	-0.5	3.739130435	2.21339051485847	1
15694	57	-0.5	2.896551724	8.03641051514933	0
15694	3	0.5	4.054945055	0.905747815964787	1
15694	51	-0.5	4.214285714	3.18506526613055	1
15694	64	0.5	2.827586207	1.1492486813695	0
15694	10	0.5	3.510869565	0.9918452099555	1
15694	12	-0.5	3.056818182	1.06211902709401	1
15694	62	0.5	2.825581395	1.19140548958603	0
15694	39	-0.5	3.75	0.97697642420826	1
15694	29	-0.5	3.370786517	6.56817883859731	0
15694	25	0.5	3.387096774	1.01349850822044	0
15694	27	-0.5	3.540229885	2.21302303284574	1
15694	18	0.5	3.209302326	1.60733752328997	0
15694	43	-0.5	3	5.29268287030573	0
15694	50	0.5	3.392857143	1.41110345247762	1
15694	46	0.5	3.541666667	1.90141748737733	0
15694	2	-0.5	3.215053763	4.26887632608123	0
15694	49	0.5	3.285714286	2.46219106681019	1
15694	60	0.5	3.266666667	1.0474740412028	1
15694	44	-0.5	3.125	3.85379082526561	0
15694	15	-0.5	3.494505495	2.83523794956818	1
15768	40	0.5	3.563218391	6.28829415494147	1
15768	14	-0.5	3.321428571	5.48129153789705	1
15768	35	0.5	3.090909091	3.69740364862992	0
15768	3	0.5	4.054945055	3.34190297574787	1
15768	62	-0.5	2.825581395	19.3474009173733	1
15768	21	-0.5	3.731707317	3.83911957452074	0
15768	9	0.5	4.010869565	1.76169318195025	1
15768	37	0.5	3.071428571	4.43485715515453	0
15768	24	-0.5	2.806451613	3.96410198686681	0
15768	29	-0.5	3.370786517	2.2395741222299	1
15768	11	0.5	3.112359551	3.52277952780605	0
15768	44	0.5	3.125	3.85220975406992	0
15768	51	-0.5	4.214285714	2.09365900976081	1
15768	38	-0.5	3.390804598	3.36090823466293	0
15768	39	0.5	3.75	2.7622771747865	1
15768	16	-0.5	3.359550562	2.30951487873972	0
15768	45	0.5	3.346153846	6.16383515113739	0
15768	64	-0.5	2.827586207	8.45503900734366	1
15768	28	-0.5	3.068181818	3.32709259961302	1
15768	27	0.5	3.540229885	6.41820971765446	0
15768	48	-0.5	3.130434783	7.34027349006828	0
15768	17	0.5	3.95505618	2.79365056768802	1
15768	32	-0.5	3.488636364	5.63272511781543	1
15768	59	0.5	3.259259259	1.33698108147837	1
15768	2	0.5	3.215053763	1.42420226545619	0
15768	54	-0.5	3.703703704	3.34470276453067	0
15768	8	0.5	3.430232558	3.67401480176886	0
15768	47	-0.5	3.269230769	2.04449899605606	1
15768	60	-0.5	3.266666667	4.72667446868763	1
15768	55	0.5	3.083333333	1.46102989983592	1
15768	42	-0.5	3.582417582	6.31894384696898	1
15768	49	0.5	3.285714286	1.40020393400664	1
15768	56	-0.5	3.333333333	5.52040647755166	1
15768	18	0.5	3.209302326	2.92451296685795	1
15768	23	0.5	3.436170213	6.02958069380657	1
15768	22	-0.5	3.313953488	3.51868065292001	0
15768	43	-0.5	3	1.85714654611547	0
15768	26	0.5	3.081395349	3.01450844786632	0
15768	19	-0.5	3.315217391	2.17410600926632	1
15768	50	0.5	3.392857143	2.061452334563	0
15768	5	0.5	3.776595745	5.85061602305541	0
15768	30	-0.5	3.780487805	2.29012856781083	0
15768	63	0.5	3	4.40348607968372	1
15768	61	-0.5	3.592592593	2.58676249799282	1
15768	34	-0.5	3.174418605	3.59791729085555	0
15768	4	0.5	3.578313253	2.85322809985519	0
15768	31	-0.5	3.29787234	2.82572912200703	1
15768	53	0.5	3.15	5.91186011981154	0
15768	6	0.5	3.56043956	2.54027845599558	0
15768	15	-0.5	3.494505495	3.29967142126407	0
15768	7	0.5	3.88172043	2.15503718650689	1
15768	41	0.5	3.896551724	4.27425151088391	0
15768	36	-0.5	3.701149425	3.17168760356071	0
15768	1	0.5	3.302083333	3.61598928684361	0
15768	33	-0.5	3.739130435	2.72546841092117	1
15768	46	-0.5	3.541666667	4.69163059473613	1
15768	58	0.5	3.258064516	2.07993219856507	0
15768	10	-0.5	3.510869565	1.14335633660266	0
15768	25	0.5	3.387096774	3.59576207919963	1
15768	12	-0.5	3.056818182	1.50209446183362	0
15959	39	0.5	3.75	5.66541259291262	1
15959	20	-0.5	3.80952381	2.01847871716382	1
15959	52	-0.5	3.4	1.53487503625183	1
15959	18	0.5	3.209302326	1.10216364139524	1
15959	63	-0.5	3	1.35848333882859	1
15959	40	0.5	3.563218391	1.08974208721702	1
15959	12	0.5	3.056818182	1.38715057757508	1
15959	62	-0.5	2.825581395	0.633447947993773	1
15959	26	0.5	3.081395349	1.14777577373206	1
15959	32	0.5	3.488636364	0.619121777579494	1
15959	16	-0.5	3.359550562	0.513486258822013	1
15959	51	0.5	4.214285714	0.63492648373358	0
15959	43	0.5	3	0.725461802398058	0
15959	49	-0.5	3.285714286	0.448946154283476	1
15959	14	-0.5	3.321428571	0.593387773640643	1
15959	9	0.5	4.010869565	0.881646955063843	0
15959	11	0.5	3.112359551	0.693228663862101	0
15959	54	-0.5	3.703703704	0.636800973066784	1
15959	4	-0.5	3.578313253	0.531282982337871	1
15959	22	0.5	3.313953488	2.05556559785691	1
15959	38	-0.5	3.390804598	1.19087942749684	1
15959	45	0.5	3.346153846	1.5380982838924	0
15959	60	-0.5	3.266666667	0.68474446426444	1
15959	30	-0.5	3.780487805	0.553100819850442	1
15959	6	0.5	3.56043956	0.683447021012398	1
15959	53	-0.5	3.15	0.658783018756367	1
15959	15	-0.5	3.494505495	0.540085335282129	1
15959	48	0.5	3.130434783	2.22850826139256	1
15959	19	-0.5	3.315217391	0.748735663235493	1
15959	29	0.5	3.370786517	1.114207781613	0
15959	34	-0.5	3.174418605	0.638696981613975	1
15959	8	0.5	3.430232558	1.15201936332232	0
15959	10	0.5	3.510869565	0.999564318623015	0
15959	37	-0.5	3.071428571	0.900109118983892	1
15959	31	0.5	3.29787234	1.11849738922319	0
15959	36	-0.5	3.701149425	0.646203215568676	1
15959	1	0.5	3.302083333	0.633369154553293	1
15959	46	-0.5	3.541666667	0.870720489871019	1
15959	3	-0.5	4.054945055	0.736132023375831	1
15959	41	0.5	3.896551724	0.660395966835495	1
15959	13	0.5	4.163043478	0.687852501327143	1
15959	25	-0.5	3.387096774	0.394238014458097	1
15959	56	0.5	3.333333333	0.536639280981035	1
15959	23	0.5	3.436170213	0.774942427819042	1
15959	21	-0.5	3.731707317	1.01120290436484	1
15959	42	-0.5	3.582417582	0.543586015288383	1
15959	50	0.5	3.392857143	0.688033593814907	1
15959	55	-0.5	3.083333333	1.08332936055558	1
15959	17	-0.5	3.95505618	0.451654596041408	1
15959	33	0.5	3.739130435	0.751057421217411	1
15959	58	0.5	3.258064516	0.556399219216473	1
15959	7	-0.5	3.88172043	0.57878052914748	1
15959	2	0.5	3.215053763	0.64812206759234	1
15959	59	-0.5	3.259259259	1.00451042788154	1
15959	27	-0.5	3.540229885	2.07472465334104	1
15959	5	0.5	3.776595745	0.902982431049168	1
15959	64	0.5	2.827586207	0.685564180899746	1
15959	35	-0.5	3.090909091	1.28472572599276	0
15959	24	-0.5	2.806451613	1.44428277442967	0
15959	44	0.5	3.125	0.605950030392705	1
16425	4	-0.5	3.578313253	3.03115125050226	0
16425	25	0.5	3.387096774	1.34470739939388	1
16425	21	-0.5	3.731707317	1.82797305819895	0
16425	29	0.5	3.370786517	2.20137787878775	1
16425	13	-0.5	4.163043478	1.00772797322406	0
16425	61	0.5	3.592592593	2.58615235128309	1
16425	10	0.5	3.510869565	1.76253606503451	1
16425	15	-0.5	3.494505495	1.08756118433939	0
16425	52	0.5	3.4	1.06740316859123	1
16425	38	0.5	3.390804598	1.41269588506839	1
16425	47	-0.5	3.269230769	0.928260585284079	0
16425	64	0.5	2.827586207	1.0752794574546	1
16425	18	-0.5	3.209302326	2.69185902730715	1
16425	43	-0.5	3	1.90109035170281	1
16425	12	0.5	3.056818182	1.09033548137268	0
16425	55	0.5	3.083333333	1.10996942645215	1
16425	44	-0.5	3.125	1.21834512188798	0
16425	14	-0.5	3.321428571	3.81776642604018	1
16425	31	0.5	3.29787234	1.73290670515962	1
16425	17	-0.5	3.95505618	2.13115936151371	1
16425	11	0.5	3.112359551	1.96446416836443	0
16425	36	-0.5	3.701149425	1.05203693986368	1
16425	59	0.5	3.259259259	1.1533222869075	1
16425	5	-0.5	3.776595745	1.24665486983395	0
16425	63	-0.5	3	2.7342127435586	1
16425	48	0.5	3.130434783	1.91538360946652	0
16425	50	-0.5	3.392857143	1.69091682571343	1
16425	54	0.5	3.703703704	1.24527765316998	1
16425	57	-0.5	2.896551724	1.24549979556832	0
16425	60	0.5	3.266666667	2.92605670755802	1
16425	53	-0.5	3.15	1.86424616423756	0
16425	40	0.5	3.563218391	1.68375629224101	0
16425	62	-0.5	2.825581395	1.48531228222237	1
16425	19	0.5	3.315217391	1.24462413737638	1
16425	7	0.5	3.88172043	2.03997636219538	1
16425	1	-0.5	3.302083333	1.09524645060446	0
16425	32	-0.5	3.488636364	3.24172105734397	0
16425	23	0.5	3.436170213	1.88117036931544	1
16425	2	0.5	3.215053763	1.01950449995638	0
16425	35	-0.5	3.090909091	0.932142945819578	1
16425	51	0.5	4.214285714	2.12330724015374	1
16425	9	-0.5	4.010869565	1.81867783889538	1
16425	58	-0.5	3.258064516	1.2139254482172	0
16425	42	0.5	3.582417582	1.96540272827951	1
16425	49	0.5	3.285714286	1.26074187615814	0
16425	56	-0.5	3.333333333	0.862230991679098	1
16425	46	0.5	3.541666667	1.00865560810234	1
16425	34	-0.5	3.174418605	1.06585777258442	0
16425	20	0.5	3.80952381	2.39835627866705	1
16425	16	0.5	3.359550562	1.86870457212899	0
16425	8	-0.5	3.430232558	1.03328858482746	0
16425	33	0.5	3.739130435	0.688816901361861	1
16425	3	-0.5	4.054945055	1.28213442098058	1
16425	37	0.5	3.071428571	1.61200197974904	1
16425	28	-0.5	3.068181818	1.18766397899708	1
16425	24	-0.5	2.806451613	0.994158416333448	0
16425	30	0.5	3.780487805	0.789651673434491	1
16425	26	-0.5	3.081395349	2.7720213137527	1
16425	41	-0.5	3.896551724	0.57634365528429	0
16425	22	0.5	3.313953488	1.42989851303537	0
16501	11	-0.5	3.112359551	3.38940651550729	0
16501	38	0.5	3.390804598	2.64383282729614	1
16501	42	-0.5	3.582417582	2.24603238452255	0
16501	24	0.5	2.806451613	2.04452251055045	1
16501	39	-0.5	3.75	1.76473994352637	0
16501	9	0.5	4.010869565	2.17633537570146	1
16501	27	-0.5	3.540229885	1.90459182981067	0
16501	51	-0.5	4.214285714	2.59909479072667	0
16501	63	0.5	3	1.58552956331914	1
16501	60	-0.5	3.266666667	2.42583835813639	1
16501	57	0.5	2.896551724	2.03713006746693	1
16501	5	0.5	3.776595745	1.83839024908593	1
16501	18	-0.5	3.209302326	2.92164354645138	0
16501	50	0.5	3.392857143	2.54204793417739	1
16501	41	0.5	3.896551724	2.8333407823884	1
16501	32	-0.5	3.488636364	2.00555534036175	1
16501	21	-0.5	3.731707317	2.17477107395825	0
16501	56	0.5	3.333333333	1.24626413292935	1
16501	40	-0.5	3.563218391	1.75860523214942	0
16501	30	0.5	3.780487805	1.66013566551555	1
16501	47	-0.5	3.269230769	1.87836320735732	1
16501	26	0.5	3.081395349	1.27968953659365	0
16501	4	0.5	3.578313253	1.1572624818873	1
16501	54	-0.5	3.703703704	1.98353957286236	0
16501	6	0.5	3.56043956	1.42700603903359	1
16501	17	-0.5	3.95505618	1.57335151564985	1
16501	59	0.5	3.259259259	0.85769158061521	1
16501	20	0.5	3.80952381	1.38310428314071	1
16501	61	-0.5	3.592592593	0.89138581242878	0
16501	43	-0.5	3	1.89886963059689	0
16501	13	0.5	4.163043478	1.99935871905473	1
16501	33	-0.5	3.739130435	2.37366649484102	1
16501	55	0.5	3.083333333	1.32193561565873	0
16501	25	-0.5	3.387096774	1.18742122623371	0
16501	44	0.5	3.125	1.07500437838826	1
16501	2	0.5	3.215053763	2.05429964472933	1
16501	23	-0.5	3.436170213	1.29869125053665	0
16501	3	0.5	4.054945055	1.67715063348442	1
16501	15	-0.5	3.494505495	1.71237076301622	0
16501	1	0.5	3.302083333	1.28396032864839	1
16501	34	-0.5	3.174418605	2.16121577862577	1
16501	49	0.5	3.285714286	1.48951255695647	1
16501	7	0.5	3.88172043	1.25284280803317	1
16501	46	-0.5	3.541666667	1.17412681338828	0
16501	14	-0.5	3.321428571	0.9637217734562	0
16501	53	0.5	3.15	1.17523655718469	1
16501	12	-0.5	3.056818182	1.61261764128358	1
16501	45	-0.5	3.346153846	1.43881726207837	0
16501	8	0.5	3.430232558	1.02743967340575	0
16501	28	-0.5	3.068181818	0.743027435368276	0
16501	35	0.5	3.090909091	2.03557768421888	1
16501	64	-0.5	2.827586207	0.873736515964993	0
16501	22	-0.5	3.313953488	1.25630115639069	0
16501	52	0.5	3.4	1.13587740112052	1
16501	62	-0.5	2.825581395	0.866154701332562	0
16501	19	0.5	3.315217391	1.04575508099879	1
16501	37	0.5	3.071428571	0.963047054527124	1
16501	48	-0.5	3.130434783	0.957439736310334	0
16501	29	-0.5	3.370786517	0.816028514323989	1
16501	16	0.5	3.359550562	0.692331809423194	1
17231	60	0.5	3.266666667	2.71963859406424	0
17231	58	-0.5	3.258064516	5.47003827465142	1
17231	13	0.5	4.163043478	3.24023476620187	1
17231	46	-0.5	3.541666667	1.26353062385897	0
17231	12	-0.5	3.056818182	2.39197202351806	0
17231	10	0.5	3.510869565	1.42846619657394	1
17231	20	0.5	3.80952381	1.30476004763386	1
17231	17	-0.5	3.95505618	1.6690724199043	0
17231	21	-0.5	3.731707317	1.12165717552944	0
17231	34	0.5	3.174418605	1.8290913172068	1
17231	32	0.5	3.488636364	2.16042445432686	1
17231	29	-0.5	3.370786517	3.80068544103233	1
17231	15	-0.5	3.494505495	1.20397995455733	0
17231	35	0.5	3.090909091	0.735442737500307	1
17231	37	0.5	3.071428571	2.90072195771791	1
17231	50	-0.5	3.392857143	3.29683695316453	0
17231	5	0.5	3.776595745	1.34435830450002	1
17231	45	-0.5	3.346153846	1.37563386907641	0
17231	52	0.5	3.4	1.26509491524212	1
17231	33	-0.5	3.739130435	0.853541936417059	0
17231	59	-0.5	3.259259259	1.26511312392449	0
17231	56	0.5	3.333333333	1.00761619539844	1
17231	1	-0.5	3.302083333	1.02996751902083	0
17231	49	-0.5	3.285714286	1.25839279571755	0
17231	3	0.5	4.054945055	0.799059902262343	1
17231	19	0.5	3.315217391	1.50940743318097	1
17231	57	-0.5	2.896551724	2.44563499801461	0
17231	51	-0.5	4.214285714	1.23519658921578	0
17231	14	0.5	3.321428571	1.04072653306412	1
17231	7	-0.5	3.88172043	1.44199326146281	0
17231	25	0.5	3.387096774	1.17558665892921	1
17231	11	-0.5	3.112359551	0.798927144412119	1
17231	36	-0.5	3.701149425	1.48428872084605	1
17231	64	0.5	2.827586207	0.630601446034234	1
17231	4	0.5	3.578313253	0.634955307615201	1
17231	53	-0.5	3.15	0.765243067706251	0
17231	2	-0.5	3.215053763	0.981776088159677	0
17231	42	0.5	3.582417582	1.40336072691662	1
17231	16	-0.5	3.359550562	3.27461971166122	0
17231	23	0.5	3.436170213	1.31909458483642	1
17231	28	-0.5	3.068181818	1.82739294370549	0
17231	39	0.5	3.75	1.19294383747001	1
17231	54	-0.5	3.703703704	0.997262738380414	1
17231	8	0.5	3.430232558	0.851635983932283	1
17231	27	-0.5	3.540229885	3.66292086473368	0
17231	62	0.5	2.825581395	1.16234828442794	1
17231	22	-0.5	3.313953488	3.2795536025551	0
17231	55	0.5	3.083333333	2.19298654510749	1
17231	26	-0.5	3.081395349	1.04630401812665	0
17231	44	-0.5	3.125	1.47783059767244	0
17231	61	0.5	3.592592593	1.24435688091216	1
17231	48	0.5	3.130434783	1.02768117059986	1
17231	9	-0.5	4.010869565	0.871075242580446	0
17231	38	0.5	3.390804598	1.48151636612965	1
17231	43	-0.5	3	0.965887191581714	0
17231	30	0.5	3.780487805	1.14947938065325	1
17231	41	0.5	3.896551724	1.02677636459975	1
17231	24	-0.5	2.806451613	1.21503891526572	0
17231	6	0.5	3.56043956	1.21060195587779	1
17231	18	0.5	3.209302326	1.0349662990393	1
17273	27	-0.5	3.540229885	3.09743571237959	0
17273	39	0.5	3.75	1.10898222386095	1
17273	9	-0.5	4.010869565	2.0162264290866	0
17273	40	-0.5	3.563218391	1.21068766582175	0
17273	31	0.5	3.29787234	0.566273340824409	1
17273	64	-0.5	2.827586207	0.936605258748386	0
17273	57	0.5	2.896551724	2.38809580720954	1
17273	49	-0.5	3.285714286	1.12945785657394	1
17273	58	0.5	3.258064516	1.11469108769597	0
17273	28	0.5	3.068181818	1.46027234630856	1
17273	18	-0.5	3.209302326	0.69059043901143	1
17273	56	0.5	3.333333333	1.01699747663224	1
17273	24	-0.5	2.806451613	0.803318980615586	0
17273	23	-0.5	3.436170213	1.97186520671858	0
17273	32	0.5	3.488636364	1.09028936960931	1
17273	47	0.5	3.269230769	0.746748457077047	1
17273	52	-0.5	3.4	0.752028924380284	0
17273	55	0.5	3.083333333	0.984686975885779	1
17273	46	0.5	3.541666667	0.86395827801789	1
17273	15	-0.5	3.494505495	0.779221510139905	1
17273	35	-0.5	3.090909091	1.0727350436955	1
17273	61	0.5	3.592592593	0.791906881027899	1
17273	63	-0.5	3	0.714284673798829	0
17273	53	0.5	3.15	0.807019942618354	1
17273	38	0.5	3.390804598	0.853223203863308	1
17273	54	-0.5	3.703703704	0.626561379554914	0
17273	21	-0.5	3.731707317	1.85312885068561	0
17273	25	0.5	3.387096774	0.673669769174012	1
17273	59	-0.5	3.259259259	1.44197180263473	0
17273	17	0.5	3.95505618	0.786533715867336	1
17273	43	0.5	3	0.944888143480057	1
17273	41	-0.5	3.896551724	1.67618519178177	1
17273	10	0.5	3.510869565	1.30347921548491	1
17273	50	-0.5	3.392857143	0.977394965049825	0
17273	22	0.5	3.313953488	1.34737496217713	1
17273	51	-0.5	4.214285714	1.43972255530934	1
17273	26	-0.5	3.081395349	1.01914276993011	1
17273	7	0.5	3.88172043	0.738381813211163	1
17273	2	-0.5	3.215053763	0.967865625183549	0
17273	60	0.5	3.266666667	1.1412440582335	1
17273	30	-0.5	3.780487805	0.595541696489818	0
17273	4	0.5	3.578313253	0.555141652259408	0
17273	3	-0.5	4.054945055	0.430745429830495	0
17273	33	0.5	3.739130435	1.55939813928853	0
17273	11	-0.5	3.112359551	1.2338617994119	1
17273	13	0.5	4.163043478	0.916237552830353	1
17273	34	-0.5	3.174418605	1.21154710739575	0
17273	42	0.5	3.582417582	0.772091720558819	1
17273	44	0.5	3.125	1.87836518056429	1
17273	8	-0.5	3.430232558	0.777749931636208	0
17273	62	0.5	2.825581395	1.58324896724662	0
17273	20	-0.5	3.80952381	0.905875587555784	0
17273	5	0.5	3.776595745	1.26344963162592	1
17273	36	0.5	3.701149425	1.08172408747305	1
17273	16	-0.5	3.359550562	2.17693637549928	0
17273	29	-0.5	3.370786517	1.38349501384801	0
17273	45	0.5	3.346153846	0.704136244663459	1
17273	48	-0.5	3.130434783	1.21242575067117	0
17273	14	-0.5	3.321428571	1.48441550358439	0
17273	37	0.5	3.071428571	1.1045655019625	1
17349	56	-0.5	3.333333333	5.94788144964036	0
17349	49	0.5	3.285714286	3.16728079201312	1
17349	8	-0.5	3.430232558	3.31428088073858	0
17349	29	0.5	3.370786517	1.98581287683464	1
17349	42	-0.5	3.582417582	2.0520698838227	0
17349	55	0.5	3.083333333	2.15560148528925	1
17349	34	-0.5	3.174418605	1.61672387467729	0
17349	5	-0.5	3.776595745	1.83633145685758	1
17349	59	0.5	3.259259259	0.805675180331036	0
17349	4	0.5	3.578313253	1.0612003220599	1
17349	19	-0.5	3.315217391	0.79159101834216	0
17349	13	0.5	4.163043478	3.10015573291798	1
17349	24	0.5	2.806451613	2.08331975967349	1
17349	9	-0.5	4.010869565	0.812664290945122	0
17349	16	-0.5	3.359550562	0.764291077536654	0
17349	14	0.5	3.321428571	1.83173064826474	1
17349	2	-0.5	3.215053763	1.8800628096285	1
17349	30	0.5	3.780487805	2.13330691435613	1
17349	21	0.5	3.731707317	0.808581267819363	1
17349	41	-0.5	3.896551724	0.761978589372347	0
17349	11	0.5	3.112359551	0.942462579736912	1
17349	48	0.5	3.130434783	3.06074113507566	1
17349	54	-0.5	3.703703704	1.39404533469997	0
17349	1	-0.5	3.302083333	0.738589517956143	0
17349	63	0.5	3	1.29008798380164	1
17349	45	-0.5	3.346153846	1.42342767358059	0
17349	17	-0.5	3.95505618	1.08794672239151	0
17349	44	0.5	3.125	1.2404822158569	1
17349	61	-0.5	3.592592593	0.729845432430466	0
17349	40	0.5	3.563218391	1.32841404032911	0
17349	46	-0.5	3.541666667	0.526984767042904	0
17349	39	-0.5	3.75	0.614501767224283	0
17349	57	0.5	2.896551724	1.42208785402431	1
17349	62	0.5	2.825581395	0.489395660931223	0
17349	20	-0.5	3.80952381	0.911992361671082	0
17349	38	-0.5	3.390804598	0.498530403011955	0
17349	7	0.5	3.88172043	1.248191723643	1
17349	51	-0.5	4.214285714	0.886461300502333	0
17349	18	0.5	3.209302326	2.73508751368968	0
17349	35	-0.5	3.090909091	0.782503287474356	0
17349	6	0.5	3.56043956	0.789071283565136	1
17349	25	-0.5	3.387096774	1.22734191983204	0
17349	64	0.5	2.827586207	0.558929217005243	0
17349	50	0.5	3.392857143	0.780599002302779	0
17349	32	-0.5	3.488636364	0.664024768949957	0
17349	15	-0.5	3.494505495	0.575591712254209	0
17349	53	0.5	3.15	0.685242054774108	1
17349	28	0.5	3.068181818	0.694558882536739	0
17349	58	-0.5	3.258064516	0.64414498522774	0
17349	43	-0.5	3	1.37568911154108	1
17349	12	0.5	3.056818182	0.612042286254564	0
17349	23	0.5	3.436170213	0.64861734064857	1
17349	52	-0.5	3.4	0.689056584284344	0
17349	47	-0.5	3.269230769	0.575513912008091	0
17349	31	0.5	3.29787234	0.834170927471632	1
17349	3	0.5	4.054945055	0.958462614167729	1
17349	22	-0.5	3.313953488	0.458784078163035	0
17349	26	0.5	3.081395349	0.52907146896132	0
17349	36	-0.5	3.701149425	0.736011184695826	0
17349	27	0.5	3.540229885	1.28450755423842	1
17462	28	-0.5	3.068181818	2.77547080736076	1
17462	2	0.5	3.215053763	1.90077091767125	1
17462	7	0.5	3.88172043	0.924030211655918	1
17462	8	-0.5	3.430232558	1.91837959633813	0
17462	57	0.5	2.896551724	0.841988362408301	1
17462	56	-0.5	3.333333333	4.33316515237493	0
17462	23	0.5	3.436170213	2.90559685037988	1
17462	5	-0.5	3.776595745	1.93181983714203	0
17462	39	0.5	3.75	4.36024162439026	1
17462	54	-0.5	3.703703704	7.12541035491449	1
17462	35	-0.5	3.090909091	3.49238716315813	1
17462	44	0.5	3.125	2.1356157608061	1
17462	64	-0.5	2.827586207	1.97788552835846	0
17462	52	-0.5	3.4	1.18439519081949	0
17462	45	0.5	3.346153846	2.28685612847403	1
17462	36	0.5	3.701149425	5.63997621630006	1
17462	4	-0.5	3.578313253	3.15910944872485	0
17462	40	0.5	3.563218391	7.20336587038946	1
17462	55	-0.5	3.083333333	2.73046617907312	0
17462	15	-0.5	3.494505495	1.37598839418933	0
17462	24	0.5	2.806451613	6.11133877339125	1
17462	33	0.5	3.739130435	2.85851048615041	1
17462	60	-0.5	3.266666667	0.971791286106964	0
17462	18	-0.5	3.209302326	2.73920231904413	0
17462	32	0.5	3.488636364	4.43264915465807	1
17462	41	-0.5	3.896551724	1.01286021513806	0
17462	27	0.5	3.540229885	2.93636105405676	1
17462	21	0.5	3.731707317	2.60756397166551	1
17462	25	-0.5	3.387096774	4.94870580118368	1
17462	58	0.5	3.258064516	2.79190453678166	1
